Navn,Stasjon,Tid(norsk normaltid),Lufttemperatur
Kjevik,SN39040,28.02.2023 04:20,28.4
Kjevik,SN39040,28.02.2023 04:50,28.4
Kjevik,SN39040,28.02.2023 05:20,26.6
Kjevik,SN39040,28.02.2023 05:50,26.6
Kjevik,SN39040,28.02.2023 06:20,26.6
Kjevik,SN39040,28.02.2023 06:50,26.6
Kjevik,SN39040,28.02.2023 07:20,26.6
Kjevik,SN39040,28.02.2023 07:50,26.6
Kjevik,SN39040,28.02.2023 08:20,28.4
Kjevik,SN39040,28.02.2023 08:50,30.2
Kjevik,SN39040,28.02.2023 09:20,30.2
Kjevik,SN39040,28.02.2023 09:50,33.8
Kjevik,SN39040,28.02.2023 10:20,35.6
Kjevik,SN39040,28.02.2023 10:50,41.0
Kjevik,SN39040,28.02.2023 11:20,44.6
Kjevik,SN39040,28.02.2023 11:50,46.4
Kjevik,SN39040,28.02.2023 12:20,46.4
Kjevik,SN39040,28.02.2023 12:50,50.0
Kjevik,SN39040,28.02.2023 13:20,48.2
Kjevik,SN39040,28.02.2023 13:50,48.2
Kjevik,SN39040,28.02.2023 14:20,48.2
Kjevik,SN39040,28.02.2023 14:50,48.2
Kjevik,SN39040,28.02.2023 15:20,48.2
Kjevik,SN39040,28.02.2023 15:50,48.2
Kjevik,SN39040,28.02.2023 16:20,48.2
Kjevik,SN39040,28.02.2023 16:50,48.2
Kjevik,SN39040,28.02.2023 17:20,46.4
Kjevik,SN39040,28.02.2023 17:50,44.6
Kjevik,SN39040,28.02.2023 18:20,39.2
Kjevik,SN39040,28.02.2023 18:50,37.4
Kjevik,SN39040,28.02.2023 19:20,35.6
Kjevik,SN39040,28.02.2023 19:50,30.2
Kjevik,SN39040,28.02.2023 20:20,30.2
Kjevik,SN39040,28.02.2023 20:50,30.2
Kjevik,SN39040,28.02.2023 21:20,30.2
Kjevik,SN39040,28.02.2023 21:50,30.2
Kjevik,SN39040,28.02.2023 22:20,28.4
Kjevik,SN39040,28.02.2023 22:50,28.4
Kjevik,SN39040,28.02.2023 23:20,26.6
Kjevik,SN39040,28.02.2023 23:50,28.4
Kjevik,SN39040,01.03.2023 00:20,26.6
Kjevik,SN39040,01.03.2023 00:50,28.4
Kjevik,SN39040,01.03.2023 01:20,26.6
Kjevik,SN39040,01.03.2023 01:50,26.6
Kjevik,SN39040,01.03.2023 02:20,28.4
Kjevik,SN39040,01.03.2023 02:50,28.4
Kjevik,SN39040,01.03.2023 03:20,28.4
Kjevik,SN39040,01.03.2023 03:50,26.6
Kjevik,SN39040,01.03.2023 04:20,28.4
Kjevik,SN39040,01.03.2023 04:50,32.0
Kjevik,SN39040,01.03.2023 05:20,26.6
Kjevik,SN39040,01.03.2023 05:50,28.4
Kjevik,SN39040,01.03.2023 06:20,28.4
Kjevik,SN39040,01.03.2023 06:50,28.4
Kjevik,SN39040,01.03.2023 07:20,26.6
Kjevik,SN39040,01.03.2023 07:50,28.4
Kjevik,SN39040,01.03.2023 08:20,30.2
Kjevik,SN39040,01.03.2023 08:50,30.2
Kjevik,SN39040,01.03.2023 09:20,33.8
Kjevik,SN39040,01.03.2023 09:50,35.6
Kjevik,SN39040,01.03.2023 10:20,39.2
Kjevik,SN39040,01.03.2023 10:50,39.2
Kjevik,SN39040,01.03.2023 11:20,42.8
Kjevik,SN39040,01.03.2023 11:50,44.6
Kjevik,SN39040,01.03.2023 12:20,46.4
Kjevik,SN39040,01.03.2023 12:50,48.2
Kjevik,SN39040,01.03.2023 13:20,50.0
Kjevik,SN39040,01.03.2023 13:50,48.2
Kjevik,SN39040,01.03.2023 14:20,48.2
Kjevik,SN39040,01.03.2023 14:50,48.2
Kjevik,SN39040,01.03.2023 15:20,46.4
Kjevik,SN39040,01.03.2023 15:50,44.6
Kjevik,SN39040,01.03.2023 16:20,44.6
Kjevik,SN39040,01.03.2023 16:50,42.8
Kjevik,SN39040,01.03.2023 17:20,41.0
Kjevik,SN39040,01.03.2023 17:50,37.4
Kjevik,SN39040,01.03.2023 18:20,37.4
Kjevik,SN39040,01.03.2023 18:50,35.6
Kjevik,SN39040,01.03.2023 19:20,32.0
Kjevik,SN39040,01.03.2023 19:50,28.4
Kjevik,SN39040,01.03.2023 20:20,30.2
Kjevik,SN39040,01.03.2023 20:50,28.4
Kjevik,SN39040,01.03.2023 21:20,28.4
Kjevik,SN39040,01.03.2023 21:50,28.4
Kjevik,SN39040,01.03.2023 22:20,26.6
Kjevik,SN39040,01.03.2023 22:50,26.6
Kjevik,SN39040,01.03.2023 23:20,26.6
Kjevik,SN39040,01.03.2023 23:50,26.6
Kjevik,SN39040,02.03.2023 00:20,26.6
Kjevik,SN39040,02.03.2023 00:50,28.4
Kjevik,SN39040,02.03.2023 01:20,26.6
Kjevik,SN39040,02.03.2023 01:50,26.6
Kjevik,SN39040,02.03.2023 02:20,26.6
Kjevik,SN39040,02.03.2023 02:50,26.6
Kjevik,SN39040,02.03.2023 03:20,24.8
Kjevik,SN39040,02.03.2023 03:50,26.6
Kjevik,SN39040,02.03.2023 04:20,26.6
Kjevik,SN39040,02.03.2023 04:50,24.8
Kjevik,SN39040,02.03.2023 05:20,26.6
Kjevik,SN39040,02.03.2023 05:50,24.8
Kjevik,SN39040,02.03.2023 06:20,26.6
Kjevik,SN39040,02.03.2023 06:50,26.6
Kjevik,SN39040,02.03.2023 07:20,26.6
Kjevik,SN39040,02.03.2023 07:50,26.6
Kjevik,SN39040,02.03.2023 08:20,28.4
Kjevik,SN39040,02.03.2023 08:50,30.2
Kjevik,SN39040,02.03.2023 09:20,32.0
Kjevik,SN39040,02.03.2023 09:50,35.6
Kjevik,SN39040,02.03.2023 10:20,37.4
Kjevik,SN39040,02.03.2023 10:50,41.0
Kjevik,SN39040,02.03.2023 11:20,46.4
Kjevik,SN39040,02.03.2023 11:50,46.4
Kjevik,SN39040,02.03.2023 12:20,50.0
Kjevik,SN39040,02.03.2023 12:50,50.0
Kjevik,SN39040,02.03.2023 13:20,50.0
Kjevik,SN39040,02.03.2023 13:50,51.8
Kjevik,SN39040,02.03.2023 14:20,51.8
Kjevik,SN39040,02.03.2023 14:50,51.8
Kjevik,SN39040,02.03.2023 15:20,53.6
Kjevik,SN39040,02.03.2023 15:50,50.0
Kjevik,SN39040,02.03.2023 16:20,48.2
Kjevik,SN39040,02.03.2023 16:50,46.4
Kjevik,SN39040,02.03.2023 17:20,48.2
Kjevik,SN39040,02.03.2023 17:50,44.6
Kjevik,SN39040,02.03.2023 18:20,39.2
Kjevik,SN39040,02.03.2023 18:50,37.4
Kjevik,SN39040,02.03.2023 19:20,35.6
Kjevik,SN39040,02.03.2023 19:50,32.0
Kjevik,SN39040,02.03.2023 20:20,33.8
Kjevik,SN39040,02.03.2023 20:50,30.2
Kjevik,SN39040,02.03.2023 21:20,30.2
Kjevik,SN39040,02.03.2023 21:50,30.2
Kjevik,SN39040,02.03.2023 22:20,30.2
Kjevik,SN39040,02.03.2023 22:50,28.4
Kjevik,SN39040,02.03.2023 23:20,30.2
Kjevik,SN39040,02.03.2023 23:50,26.6
Kjevik,SN39040,03.03.2023 00:20,28.4
Kjevik,SN39040,03.03.2023 00:50,26.6
Kjevik,SN39040,03.03.2023 01:20,28.4
Kjevik,SN39040,03.03.2023 01:50,26.6
Kjevik,SN39040,03.03.2023 02:20,26.6
Kjevik,SN39040,03.03.2023 02:50,24.8
Kjevik,SN39040,03.03.2023 03:20,26.6
Kjevik,SN39040,03.03.2023 03:50,26.6
Kjevik,SN39040,03.03.2023 04:20,26.6
Kjevik,SN39040,03.03.2023 04:50,24.8
Kjevik,SN39040,03.03.2023 05:20,24.8
Kjevik,SN39040,03.03.2023 05:50,24.8
Kjevik,SN39040,03.03.2023 06:20,24.8
Kjevik,SN39040,03.03.2023 06:50,24.8
Kjevik,SN39040,03.03.2023 07:20,24.8
Kjevik,SN39040,03.03.2023 07:50,24.8
Kjevik,SN39040,03.03.2023 08:20,26.6
Kjevik,SN39040,03.03.2023 08:50,26.6
Kjevik,SN39040,03.03.2023 09:20,30.2
Kjevik,SN39040,03.03.2023 09:50,35.6
Kjevik,SN39040,03.03.2023 10:20,35.6
Kjevik,SN39040,03.03.2023 10:50,41.0
Kjevik,SN39040,03.03.2023 11:20,41.0
Kjevik,SN39040,03.03.2023 11:50,48.2
Kjevik,SN39040,03.03.2023 12:20,51.8
Kjevik,SN39040,03.03.2023 12:50,55.4
Kjevik,SN39040,03.03.2023 13:20,55.4
Kjevik,SN39040,03.03.2023 13:50,55.4
Kjevik,SN39040,03.03.2023 14:20,55.4
Kjevik,SN39040,03.03.2023 14:50,51.8
Kjevik,SN39040,03.03.2023 15:20,50.0
Kjevik,SN39040,03.03.2023 15:50,50.0
Kjevik,SN39040,03.03.2023 16:20,50.0
Kjevik,SN39040,03.03.2023 16:50,48.2
Kjevik,SN39040,03.03.2023 17:20,48.2
Kjevik,SN39040,03.03.2023 17:50,46.4
Kjevik,SN39040,03.03.2023 18:20,44.6
Kjevik,SN39040,03.03.2023 18:50,44.6
Kjevik,SN39040,03.03.2023 19:20,44.6
Kjevik,SN39040,03.03.2023 19:50,44.6
Kjevik,SN39040,03.03.2023 20:20,44.6
Kjevik,SN39040,03.03.2023 20:50,44.6
Kjevik,SN39040,03.03.2023 21:20,44.6
Kjevik,SN39040,03.03.2023 21:50,44.6
Kjevik,SN39040,03.03.2023 22:20,44.6
Kjevik,SN39040,03.03.2023 22:50,42.8
Kjevik,SN39040,03.03.2023 23:20,42.8
Kjevik,SN39040,03.03.2023 23:50,41.0
Kjevik,SN39040,04.03.2023 00:20,41.0
Kjevik,SN39040,04.03.2023 00:50,39.2
Kjevik,SN39040,04.03.2023 01:20,39.2
Kjevik,SN39040,04.03.2023 01:50,39.2
Kjevik,SN39040,04.03.2023 02:20,37.4
Kjevik,SN39040,04.03.2023 02:50,37.4
Kjevik,SN39040,04.03.2023 03:20,37.4
Kjevik,SN39040,04.03.2023 03:50,37.4
Kjevik,SN39040,04.03.2023 04:20,37.4
Kjevik,SN39040,04.03.2023 04:50,37.4
Kjevik,SN39040,04.03.2023 05:20,37.4
Kjevik,SN39040,04.03.2023 05:50,35.6
Kjevik,SN39040,04.03.2023 06:20,35.6
Kjevik,SN39040,04.03.2023 06:50,35.6
Kjevik,SN39040,04.03.2023 07:20,35.6
Kjevik,SN39040,04.03.2023 07:50,33.8
Kjevik,SN39040,04.03.2023 08:20,35.6
Kjevik,SN39040,04.03.2023 08:50,35.6
Kjevik,SN39040,04.03.2023 09:20,35.6
Kjevik,SN39040,04.03.2023 09:50,37.4
Kjevik,SN39040,04.03.2023 10:20,37.4
Kjevik,SN39040,04.03.2023 10:50,39.2
Kjevik,SN39040,04.03.2023 11:20,39.2
Kjevik,SN39040,04.03.2023 11:50,39.2
Kjevik,SN39040,04.03.2023 12:20,39.2
Kjevik,SN39040,04.03.2023 12:50,41.0
Kjevik,SN39040,04.03.2023 13:20,39.2
Kjevik,SN39040,04.03.2023 13:50,41.0
Kjevik,SN39040,04.03.2023 14:20,39.2
Kjevik,SN39040,04.03.2023 14:50,39.2
Kjevik,SN39040,04.03.2023 15:20,39.2
Kjevik,SN39040,04.03.2023 15:50,37.4
Kjevik,SN39040,04.03.2023 16:20,37.4
Kjevik,SN39040,04.03.2023 16:50,37.4
Kjevik,SN39040,04.03.2023 17:20,37.4
Kjevik,SN39040,04.03.2023 17:50,35.6
Kjevik,SN39040,04.03.2023 18:20,35.6
Kjevik,SN39040,04.03.2023 18:50,35.6
Kjevik,SN39040,04.03.2023 19:20,33.8
Kjevik,SN39040,04.03.2023 19:50,33.8
Kjevik,SN39040,04.03.2023 20:20,33.8
Kjevik,SN39040,04.03.2023 20:50,32.0
Kjevik,SN39040,04.03.2023 21:20,32.0
Kjevik,SN39040,04.03.2023 21:50,32.0
Kjevik,SN39040,04.03.2023 22:20,32.0
Kjevik,SN39040,04.03.2023 22:50,30.2
Kjevik,SN39040,04.03.2023 23:20,30.2
Kjevik,SN39040,04.03.2023 23:50,30.2
Kjevik,SN39040,05.03.2023 00:20,30.2
Kjevik,SN39040,05.03.2023 00:50,30.2
Kjevik,SN39040,05.03.2023 01:20,30.2
Kjevik,SN39040,05.03.2023 01:50,30.2
Kjevik,SN39040,05.03.2023 02:20,30.2
Kjevik,SN39040,05.03.2023 02:50,30.2
Kjevik,SN39040,05.03.2023 03:20,30.2
Kjevik,SN39040,05.03.2023 03:50,28.4
Kjevik,SN39040,05.03.2023 04:20,28.4
Kjevik,SN39040,05.03.2023 04:50,28.4
Kjevik,SN39040,05.03.2023 05:20,28.4
Kjevik,SN39040,05.03.2023 05:50,28.4
Kjevik,SN39040,05.03.2023 06:20,28.4
Kjevik,SN39040,05.03.2023 06:50,26.6
Kjevik,SN39040,05.03.2023 07:20,26.6
Kjevik,SN39040,05.03.2023 07:50,26.6
Kjevik,SN39040,05.03.2023 08:20,26.6
Kjevik,SN39040,05.03.2023 08:50,30.2
Kjevik,SN39040,05.03.2023 09:20,32.0
Kjevik,SN39040,05.03.2023 09:50,32.0
Kjevik,SN39040,05.03.2023 10:20,33.8
Kjevik,SN39040,05.03.2023 10:50,35.6
Kjevik,SN39040,05.03.2023 11:20,35.6
Kjevik,SN39040,05.03.2023 11:50,37.4
Kjevik,SN39040,05.03.2023 12:20,37.4
Kjevik,SN39040,05.03.2023 12:50,39.2
Kjevik,SN39040,05.03.2023 13:20,39.2
Kjevik,SN39040,05.03.2023 13:50,41.0
Kjevik,SN39040,05.03.2023 14:20,41.0
Kjevik,SN39040,05.03.2023 14:50,41.0
Kjevik,SN39040,05.03.2023 15:20,41.0
Kjevik,SN39040,05.03.2023 15:50,41.0
Kjevik,SN39040,05.03.2023 16:20,41.0
Kjevik,SN39040,05.03.2023 16:50,41.0
Kjevik,SN39040,05.03.2023 17:20,39.2
Kjevik,SN39040,05.03.2023 17:50,39.2
Kjevik,SN39040,05.03.2023 18:20,35.6
Kjevik,SN39040,05.03.2023 18:50,33.8
Kjevik,SN39040,05.03.2023 19:20,33.8
Kjevik,SN39040,05.03.2023 19:50,33.8
Kjevik,SN39040,05.03.2023 20:20,30.2
Kjevik,SN39040,05.03.2023 20:50,30.2
Kjevik,SN39040,05.03.2023 21:20,28.4
Kjevik,SN39040,05.03.2023 21:50,28.4
Kjevik,SN39040,05.03.2023 22:20,30.2
Kjevik,SN39040,05.03.2023 22:50,30.2
Kjevik,SN39040,05.03.2023 23:20,28.4
Kjevik,SN39040,05.03.2023 23:50,26.6
Kjevik,SN39040,06.03.2023 00:20,28.4
Kjevik,SN39040,06.03.2023 00:50,24.8
Kjevik,SN39040,06.03.2023 01:20,26.6
Kjevik,SN39040,06.03.2023 01:50,24.8
Kjevik,SN39040,06.03.2023 02:20,23.0
Kjevik,SN39040,06.03.2023 02:50,24.8
Kjevik,SN39040,06.03.2023 03:20,23.0
Kjevik,SN39040,06.03.2023 03:50,23.0
Kjevik,SN39040,06.03.2023 04:20,21.2
Kjevik,SN39040,06.03.2023 04:50,21.2
Kjevik,SN39040,06.03.2023 05:20,21.2
Kjevik,SN39040,06.03.2023 05:50,21.2
Kjevik,SN39040,06.03.2023 06:20,19.4
Kjevik,SN39040,06.03.2023 06:50,19.4
Kjevik,SN39040,06.03.2023 07:20,19.4
Kjevik,SN39040,06.03.2023 07:50,19.4
Kjevik,SN39040,06.03.2023 08:20,23.0
Kjevik,SN39040,06.03.2023 08:50,24.8
Kjevik,SN39040,06.03.2023 09:20,26.6
Kjevik,SN39040,06.03.2023 09:50,28.4
Kjevik,SN39040,06.03.2023 10:20,30.2
Kjevik,SN39040,06.03.2023 10:50,32.0
Kjevik,SN39040,06.03.2023 11:20,33.8
Kjevik,SN39040,06.03.2023 11:50,33.8
Kjevik,SN39040,06.03.2023 12:20,33.8
Kjevik,SN39040,06.03.2023 12:50,33.8
Kjevik,SN39040,06.03.2023 13:20,33.8
Kjevik,SN39040,06.03.2023 13:50,33.8
Kjevik,SN39040,06.03.2023 14:20,33.8
Kjevik,SN39040,06.03.2023 14:50,33.8
Kjevik,SN39040,06.03.2023 15:20,33.8
Kjevik,SN39040,06.03.2023 15:50,33.8
Kjevik,SN39040,06.03.2023 16:20,32.0
Kjevik,SN39040,06.03.2023 16:50,32.0
Kjevik,SN39040,06.03.2023 17:20,32.0
Kjevik,SN39040,06.03.2023 17:50,32.0
Kjevik,SN39040,06.03.2023 18:20,30.2
Kjevik,SN39040,06.03.2023 18:50,30.2
Kjevik,SN39040,06.03.2023 19:20,30.2
Kjevik,SN39040,06.03.2023 19:50,30.2
Kjevik,SN39040,06.03.2023 20:20,30.2
